,response_time,waiting_time,vehicle_density,trigger_density,info_value
1,709.3467545609922,900.0,8.91019001716033e-06,1.7163244195070135e-05,0.2209727250963766
2,781.8746617965368,900.0,1.0499874351089925e-05,4.012942682302993e-05,0.23594702865200506
3,799.90234375,900.0,1.170534870521174e-05,6.116709916399339e-05,0.24461505953935986
4,800.0,900.0,1.1727108170087584e-05,8.216622616717678e-05,0.24472845315653838
5,800.0,900.0,1.2129347420792493e-05,0.0001048389668688109,0.2472083866718441
6,800.0,900.0,1.1612715554740284e-05,0.00012857294775738977,0.2440199823229537
7,800.0,900.0,1.198635665160837e-05,0.0001490684985734465,0.24638514524509714
8,800.0,900.0,1.1796738457690288e-05,0.00017158892302094968,0.24521318831136024
9,800.0,900.0,1.222011547427459e-05,0.0001917711375427942,0.2477738946661491
10,800.0,900.0,1.1941594323863772e-05,0.00021013177400503228,0.24610962060669103
11,800.0,900.0,1.1726486471091131e-05,0.0002198557680085492,0.24475976754040335
12,800.0051398026316,900.0,1.2082098297062087e-05,0.00022539075417396772,0.246973300000604
13,800.0,900.0,1.1969570778704144e-05,0.00023009204198514316,0.24627856155838443
14,800.0,900.0,1.1776844089803801e-05,0.0002316350988943388,0.2450917899903085
15,790.5405405405405,900.0,1.1710322297183362e-05,0.000232651576753539,0.2446248192354728
16,800.0,900.0,1.1967083982718335e-05,0.00023389808324142668,0.24625987110540862
17,800.0,900.0,1.1934755634902792e-05,0.00023507247264572588,0.24606383961480668
18,800.0051398026316,900.0,1.1948433012824752e-05,0.00023619588273231592,0.24614329450413897
19,800.0,900.0,1.176938370184637e-05,0.00023713340481896662,0.24504285357764227
20,800.0050080128206,900.0,1.1782439380771877e-05,0.00023829287344735093,0.2451270175032546
21,800.0,900.0,1.1793008263711574e-05,0.00023882256099232865,0.24518804126991167
22,800.0,900.0,1.1802955447654818e-05,0.0002403351546506981,0.24525368118455693
23,799.3243243243244,900.0,1.1646908999545184e-05,0.00024040602833629374,0.24423153342905557
24,800.0,900.0,1.1848961173392318e-05,0.00024053472002855944,0.24553749240884506
25,800.0,900.0,1.1819119621562587e-05,0.0002414815676001569,0.24535303184165175
26,800.0,900.0,1.1790521467725762e-05,0.00024230656216844967,0.24517624786120407
27,800.0,900.0,1.1758814818906674e-05,0.00024237308396107013,0.24495134932502582
28,800.0,900.0,1.2186543728466143e-05,0.00024201995893108498,0.2475463953452975
29,800.0,900.0,1.1827823407512926e-05,0.00024299416125852637,0.2453925432539268
30,800.328947368421,900.0,1.1818497922566135e-05,0.00024298172727859734,0.24534963851887692
31,800.0,900.0,1.1729594966073396e-05,0.00024240789910487149,0.2447685021982156
32,799.9894568151146,900.0,1.1842744183427791e-05,0.000242348216001212,0.2454566147830132
33,800.0,900.0,1.1529407889215623e-05,0.00024173770758669543,0.24338289718769043
34,800.0,900.0,1.201184631046293e-05,0.00024194784184749645,0.24654113726901766
35,801.3157894736842,900.0,1.1782439380771877e-05,0.00024320118702434514,0.2451267950179556
36,800.0150240384615,900.0,1.1775600691810896e-05,0.000244202122408634,0.24508123651137026
37,800.0,900.0,1.1582252303914101e-05,0.00024557110359882286,0.24381900180034616
38,800.0,900.0,1.1760058216899579e-05,0.0002463662566152859,0.24495847336939552
39,800.0211148648649,900.0,1.2080233200072728e-05,0.00024675917038104406,0.24690315912770228
40,800.0701121794872,900.0,1.1875694230239783e-05,0.0002474262534042378,0.24570187156797849
41,800.0,900.0,1.1955271701785731e-05,0.0002481101223003358,0.2461915081508259
42,800.4934210526316,900.0,1.1802333748658364e-05,0.00024902153302913546,0.2452493979205862
43,800.0,900.0,1.2064690725161409e-05,0.00024934108631331217,0.24686960269450514
44,800.0,900.0,1.1757571420913768e-05,0.00024945237043367716,0.24496614375347653
45,799.831081081081,900.0,1.1669911862413936e-05,0.00025027487820598415,0.2443646508718902
46,800.0,900.0,1.169167132728978e-05,0.0002502251422862679,0.2445310290229903
47,799.831081081081,900.0,1.1518217307279471e-05,0.00025084684128272067,0.24339962917065877
48,800.0,900.0,1.1924808450959548e-05,0.00025111790204517404,0.24600420680323368
49,800.0,900.0,1.1665559969438766e-05,0.0002512186172825994,0.2443364479064868
50,792.2286184210527,900.0,1.1846474377406505e-05,0.0002519055946736796,0.24551857947057032
51,800.035978618421,900.0,1.1881289521207857e-05,0.0002533970505661697,0.24573708366423058
52,800.0,900.0,1.1760679915896031e-05,0.00025469640146875587,0.24498152878845342
53,800.0,900.0,1.1668668464421031e-05,0.000255745829374768,0.24437957457805204
54,800.0,900.0,1.1930403741927622e-05,0.0002570986463910492,0.24603652659059913
55,800.0,900.0,1.1539976772155318e-05,0.0002584278388454651,0.24354442624775846
56,800.0,900.0,1.1817254524573229e-05,0.0002590569982298752,0.2453419619321313
57,799.9845805921052,900.0,1.160898536076157e-05,0.0002604614162628619,0.2439943114675095
58,800.0,900.0,1.2036092571324585e-05,0.0002615929084364058,0.24668592166978925
